step,samples_seen,step_over_d,step_over_d2,phase,phase_step,last_task,train_W,train_w,include_lora,n_S_seen,n_Sprime_seen,n_S_over_d2,n_Sprime_over_d,train_loss_last,train_loss_mean_since_log,train_loss_S_mean_since_log,train_loss_Sprime_mean_since_log,lr_W,lr_w,elapsed_sec,Q0,Q,M,rho_W,eps_W,q0,q,m,rho_w,eps_w,C_W_from_wstar,C_w_from_Wstar,C_W_w,Delta_eff,E_S,E_Sprime,E_S_W_only,grad_W_S_norm,grad_W_Sprime_norm,grad_w_S_norm,grad_w_Sprime_norm,Gamma_W,Gamma_w,F_S
5000,5000,25.0,0.125,train_W,5000,S,True,False,True,2532,2468,0.0633,12.34,2.424112558364868,1.8885782362520696,1.727529275898389,2.0548645611700973,0.001,0.001,27.514277482405305,1.994584321975708,1.9919559955596924,1.0105115175247192,0.5069617546335936,1.965517282485962,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,5.831374801346101e-05,-0.006856794003397226,0.0007389787351712584,1.965517282485962,1.746573567390442,2.041926622390747,1.3226211071014404,1.0227506160736084,1.2457345724105835,1.1833717823028564,0.7235965132713318,0.0012557914014905691,0.12049143016338348,0.0
5500,5500,27.5,0.1375,train_W,5500,S,True,False,True,2789,2711,0.069725,13.555,2.302518606185913,1.90433036211133,1.7405921293255884,2.077502073329172,0.001,0.001,30.256800305098295,1.994584321975708,1.991767168045044,1.010533332824707,0.5069967300661542,1.965284824371338,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,7.459954940713942e-05,-0.006856794003397226,0.000710096734110266,1.965284824371338,1.7464717626571655,2.041804790496826,1.3225045204162598,1.0226917266845703,1.2457679510116577,1.1831623315811157,0.7236529588699341,0.001256146584637463,0.12047482281923294,0.0
6000,6000,30.0,0.15,train_W,6000,Sprime,True,False,True,3033,2967,0.075825,14.835,4.802151203155518,1.97134499001503,1.771465767846733,2.161854873644188,0.001,0.001,32.98569585569203,1.994584321975708,1.9915857315063477,1.0105527639389038,0.5070295729009192,1.965064525604248,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,9.040279110195115e-05,-0.006856794003397226,0.0006803477881476283,1.965064525604248,1.7463780641555786,2.041696071624756,1.3223974704742432,1.0226985216140747,1.2456835508346558,1.1830734014511108,0.7236661314964294,0.0012552866246551275,0.12046293914318085,0.0
6500,6500,32.5,0.1625,train_W,6500,S,True,False,True,3281,3219,0.082025,16.095,1.3695722818374634,1.9293586972653867,1.7769282269141367,2.07936963634122,0.001,0.001,35.68200374208391,1.994584321975708,1.9913960695266724,1.0105735063552856,0.5070641249442748,1.964833378791809,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.00010771326924441382,-0.006856794003397226,0.0006530047976411879,1.964833378791809,1.7462785243988037,2.041581630706787,1.3222814798355103,1.0227404832839966,1.2455377578735352,1.1831451654434204,0.7236136794090271,0.0012539892923086882,0.12045565992593765,0.0
7000,7000,35.0,0.175,train_W,7000,Sprime,True,False,True,3550,3450,0.08875,17.25,3.7378671169281006,1.8629448370337487,1.6984906265283606,2.0544521211287674,0.001,0.001,37.755938429385424,1.994584321975708,1.9912149906158447,1.0105981826782227,0.507099562472814,1.9646029472351074,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.00012411393981892616,-0.006856794003397226,0.0006256711785681546,1.9646029472351074,1.7461726665496826,2.041463851928711,1.3221588134765625,1.0226713418960571,1.2454748153686523,1.1830244064331055,0.7237797379493713,0.0012550079263746738,0.12041943520307541,0.0
7500,7500,37.5,0.1875,train_W,7500,S,True,False,True,3797,3703,0.094925,18.515,1.9823760986328125,1.8964542838335037,1.7062213087854115,2.0821758049278865,0.001,0.001,39.82647642865777,1.994584321975708,1.9910194873809814,1.010617971420288,0.507134388669372,1.9643678665161133,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.00014009512960910797,-0.006856794003397226,0.0005994882667437196,1.9643678665161133,1.7460644245147705,2.041346549987793,1.3220396041870117,1.0228466987609863,1.2455310821533203,1.1832218170166016,0.7238408327102661,0.0012552137486636639,0.12042523175477982,0.0
8000,8000,40.0,0.2,train_W,8000,S,True,False,True,4039,3961,0.100975,19.805,1.7158688306808472,1.9452313977777957,1.7478812901564866,2.130342739034993,0.001,0.001,41.89674311503768,1.994584321975708,1.9908249378204346,1.0106418132781982,0.507171132010531,1.964125633239746,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.00015958465519361198,-0.006856794003397226,0.0005747436662204564,1.964125633239746,1.7459579706192017,2.041224479675293,1.321913719177246,1.0228229761123657,1.2453644275665283,1.1833868026733398,0.723768949508667,0.0012551165418699384,0.12042146176099777,0.0
8500,8500,42.5,0.2125,train_W,8500,S,True,False,True,4302,4198,0.10755,20.99,1.8825374841690063,1.9045668855905533,1.7099092431621405,2.1205793748676527,0.001,0.001,43.95962035283446,1.994584321975708,1.9906398057937622,1.0106651782989502,0.5072064410724313,1.9638937711715698,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.00017503781418781728,-0.006856794003397226,0.0005495281075127423,1.9638937711715698,1.7458513975143433,2.0411124229431152,1.321799874305725,1.0229071378707886,1.2452681064605713,1.1835384368896484,0.7237200140953064,0.0012568935053423047,0.12040943652391434,0.0
9000,9000,45.0,0.225,train_W,9000,Sprime,True,False,True,4558,4442,0.11395,22.21,2.5143470764160156,1.885356055855751,1.7152660165447742,2.063811179067268,0.001,0.001,46.03700510971248,1.994584321975708,1.990445613861084,1.0106911659240723,0.5072442251481187,1.9636476039886475,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.00018441757129039615,-0.006856794003397226,0.0005217109574005008,1.9636476039886475,1.7457385063171387,2.0410008430480957,1.3216722011566162,1.0230093002319336,1.2455320358276367,1.1834206581115723,0.7241518497467041,0.001254945294931531,0.1203533485531807,0.0
9500,9500,47.5,0.2375,train_W,9500,Sprime,True,False,True,4782,4718,0.11955,23.59,2.725102424621582,1.8826389329731463,1.6477958133577235,2.0732362474436346,0.001,0.001,48.777349293231964,1.994584321975708,1.9902613162994385,1.0107126235961914,0.507278479575151,1.9634203910827637,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.00020384736126288772,-0.006856794003397226,0.0004948091227561235,1.9634203910827637,1.7456321716308594,2.04089093208313,1.3215618133544922,1.023032546043396,1.245585560798645,1.1837776899337769,0.7238243222236633,0.0012575844302773476,0.12039352208375931,0.0
10000,10000,50.0,0.25,train_W,10000,S,True,False,True,5020,4980,0.1255,24.9,1.3585500717163086,1.9147155465036632,1.767191833464288,2.0487256369745457,0.001,0.001,51.506579188629985,1.994584321975708,1.9900842905044556,1.0107395648956299,0.5073145637655216,1.9631894826889038,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.00022068699763622135,-0.006856794003397226,0.00046448057400994003,1.9631894826889038,1.7455370426177979,2.0407774448394775,1.3214489221572876,1.023117184638977,1.245449423789978,1.1837871074676514,0.723788321018219,0.0012571164406836033,0.12036816030740738,0.0
10500,10500,52.5,0.2625,train_W,10500,S,True,False,True,5281,5219,0.132025,26.095,1.3359169960021973,1.8425958708226682,1.6920245507896174,2.0070273123650373,0.001,0.001,54.22663425654173,1.994584321975708,1.9899120330810547,1.0107635259628296,0.5073485483787163,1.9629693031311035,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.00023270200472325087,-0.006856794003397226,0.0004379789170343429,1.9629693031311035,1.7454277276992798,2.0406644344329834,1.3213266134262085,1.0232378244400024,1.2452913522720337,1.183923602104187,0.723753035068512,0.001257059397175908,0.12036020308732986,0.0
11000,11000,55.0,0.275,train_W,11000,Sprime,True,False,True,5532,5468,0.1383,27.34,0.816082239151001,1.8784442805498838,1.7250375753617382,2.0330831681090187,0.001,0.001,56.95745267532766,1.994584321975708,1.9897100925445557,1.010784387588501,0.5073847656847145,1.9627256393432617,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.00025001715403050184,-0.006856794003397226,0.00041543503175489604,1.9627256393432617,1.7453255653381348,2.0405519008636475,1.3212040662765503,1.023410677909851,1.2453882694244385,1.1839497089385986,0.724035918712616,0.001255639479495585,0.12031318247318268,0.0
11500,11500,57.5,0.2875,train_W,11500,S,True,False,True,5779,5721,0.144475,28.605,0.8975536823272705,1.8925706812739371,1.7689045262240206,2.0133040421329467,0.001,0.001,59.69604744575918,1.994584321975708,1.98953115940094,1.010801076889038,0.5074159595170504,1.9625133275985718,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.00026695389533415437,-0.006856794003397226,0.00038875750033184886,1.9625133275985718,1.745225429534912,2.040433168411255,1.3210928440093994,1.0234395265579224,1.2450599670410156,1.1840720176696777,0.7242788076400757,0.0012541570467874408,0.12025701254606247,0.0
12000,12000,60.0,0.3,train_W,12000,S,True,False,True,6030,5970,0.15075,29.85,0.7413247227668762,1.893522304624319,1.7277925104140286,2.0605832618403146,0.001,0.001,62.42660589516163,1.994584321975708,1.9893600940704346,1.0108247995376587,0.5074496845664459,1.9622948169708252,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.00028319223201833665,-0.006856794003397226,0.0003615787427406758,1.9622948169708252,1.7451221942901611,2.04032826423645,1.320974588394165,1.023449420928955,1.2450820207595825,1.184226632118225,0.7244658470153809,0.0012515188427641988,0.12023188918828964,0.0
12500,12500,62.5,0.3125,train_W,12500,S,True,False,True,6289,6211,0.157225,31.055,1.6781749725341797,1.9319112281799316,1.755283490686343,2.1217310788473154,0.001,0.001,65.14569989405572,1.994584321975708,1.9891808032989502,1.0108509063720703,0.5074856596497949,1.9620633125305176,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.00030243032961152494,-0.006856794003397226,0.0003361375711392611,1.9620633125305176,1.7450178861618042,2.040212631225586,1.3208518028259277,1.0235129594802856,1.2451162338256836,1.1841456890106201,0.7247154116630554,0.001250694738700986,0.12019786983728409,0.0
13000,13000,65.0,0.325,train_W,13000,S,True,False,True,6529,6471,0.163225,32.355,0.46239444613456726,1.9873135848343373,1.8428101971124609,2.1207013273468385,0.001,0.001,67.88193708471954,1.994584321975708,1.9889880418777466,1.0108706951141357,0.507520185551209,1.961830973625183,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.0003219106583856046,-0.006856794003397226,0.00031054019927978516,1.961830973625183,1.7449156045913696,2.0400962829589844,1.3207343816757202,1.0235377550125122,1.2450658082962036,1.1840434074401855,0.7250868082046509,0.0012487401254475117,0.12015639245510101,0.0
13500,13500,67.5,0.3375,train_W,13500,Sprime,True,False,True,6781,6719,0.169525,33.595,1.260754108428955,1.8667622511982918,1.7404319263758168,1.9951301619050004,0.001,0.001,70.60685369931161,1.994584321975708,1.9888050556182861,1.0108872652053833,0.5075518526118115,1.9616148471832275,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.00033725416869856417,-0.006856794003397226,0.00028341368306428194,1.9616148471832275,1.744822382926941,2.0399844646453857,1.3206228017807007,1.0235519409179688,1.2448426485061646,1.1841617822647095,0.7252123355865479,0.0012493967078626156,0.12012924253940582,0.0
14000,14000,70.0,0.35,train_W,14000,Sprime,True,False,True,7037,6963,0.175925,34.815,0.844868540763855,1.8419844568371773,1.7518584589706734,1.9365428808282634,0.001,0.001,73.33399469591677,1.994584321975708,1.9886269569396973,1.0109097957611084,0.5075858926959813,1.9613916873931885,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.0003510592505335808,-0.006856794003397226,0.00025748787447810173,1.9613916873931885,1.744731068611145,2.0398826599121094,1.3205128908157349,1.023725152015686,1.2448663711547852,1.1844290494918823,0.7253260016441345,0.0012469009961932898,0.1201254278421402,0.0
14500,14500,72.5,0.3625,train_W,14500,Sprime,True,False,True,7279,7221,0.181975,36.105,1.0446668863296509,1.889171346306801,1.799588371530052,1.9731987877640613,0.001,0.001,76.06522708758712,1.994584321975708,1.9884456396102905,1.0109328031539917,0.507620587117527,1.9611643552780151,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.0003724972775671631,-0.006856794003397226,0.00023264464107342064,1.9611643552780151,1.744625449180603,2.0397632122039795,1.3203928470611572,1.0238025188446045,1.2447036504745483,1.1846050024032593,0.7254124283790588,0.0012449049390852451,0.12010952830314636,0.0
15000,15000,75.0,0.375,train_W,15000,Sprime,True,False,True,7523,7477,0.188075,37.385,4.406989097595215,1.8782671943306923,1.754626599369479,1.9961121364030987,0.001,0.001,78.80296868085861,1.994584321975708,1.9882718324661255,1.0109598636627197,0.5076563622721824,1.960936427116394,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.0003859955759253353,-0.006856794003397226,0.00020571994537021965,1.960936427116394,1.7445327043533325,2.039651870727539,1.3202890157699585,1.0236815214157104,1.2446985244750977,1.1847459077835083,0.7256032824516296,0.0012439030688256025,0.12007558345794678,0.0
15500,15500,77.5,0.3875,train_W,15500,Sprime,True,False,True,7772,7728,0.1943,38.64,3.912527084350586,1.891954665452242,1.7148166834470258,2.067681189433512,0.001,0.001,81.52650544792414,1.994584321975708,1.9880874156951904,1.0109831094741821,0.5076915805473441,1.9607055187225342,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.0003995280130766332,-0.006856794003397226,0.00017592562653589994,1.9607055187225342,1.744426965713501,2.0395355224609375,1.3201677799224854,1.023701548576355,1.2446825504302979,1.1848173141479492,0.7258521318435669,0.0012436176184564829,0.12004745751619339,0.0
16000,16000,80.0,0.4,train_W,16000,Sprime,True,False,True,8036,7964,0.2009,39.82,2.618262767791748,1.8961132861971854,1.7361275447588977,2.0750803867891685,0.001,0.001,84.24734748154879,1.994584321975708,1.9879177808761597,1.0110059976577759,0.507724735876245,1.960490107536316,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.0004147407307755202,-0.006856794003397226,0.00014655094128102064,1.960490107536316,1.7443273067474365,2.0394339561462402,1.32005774974823,1.0237863063812256,1.2444616556167603,1.1850717067718506,0.7260022759437561,0.0012424892047420144,0.1199948713183403,0.0
16500,16500,82.5,0.4125,train_W,16500,S,True,False,True,8271,8229,0.206775,41.145,1.989320993423462,1.9900010824799537,1.7857388994795211,2.1711392447633564,0.001,0.001,86.976697223261,1.994584321975708,1.987714409828186,1.0110286474227905,0.5077620841291978,1.960241436958313,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.00043067694059573114,-0.006856794003397226,0.00012040213914588094,1.960241436958313,1.744217038154602,2.0393118858337402,1.3199255466461182,1.0237144231796265,1.2443732023239136,1.1851869821548462,0.7262001633644104,0.0012425953755155206,0.11994151771068573,0.0
17000,17000,85.0,0.425,train_W,17000,Sprime,True,False,True,8517,8483,0.212925,42.415,1.2590326070785522,1.9189979039132594,1.7641239455196915,2.068993942357424,0.001,0.001,89.74977766163647,1.994584321975708,1.9875327348709106,1.0110492706298828,0.507795648101176,1.960018515586853,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.0004437627794686705,-0.006856794003397226,9.356060036225244e-05,1.960018515586853,1.744118571281433,2.039210796356201,1.3198115825653076,1.0232702493667603,1.2444902658462524,1.1847652196884155,0.7261715531349182,0.0012420357670634985,0.11993802338838577,0.0
17500,17500,87.5,0.4375,train_W,17500,Sprime,True,False,True,8765,8735,0.219125,43.675,3.20668363571167,1.894682541012764,1.7139162812982836,2.0725794950174907,0.001,0.001,92.48143461160362,1.994584321975708,1.987339735031128,1.011066198348999,0.507828807000922,1.959791660308838,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.0004585390561260283,-0.006856794003397226,6.798114918638021e-05,1.959791660308838,1.7440153360366821,2.039102792739868,1.3196977376937866,1.0234596729278564,1.244428277015686,1.1847527027130127,0.7263771295547485,0.001241903519257903,0.11990199983119965,0.0
18000,18000,90.0,0.45,train_W,18000,S,True,False,True,9026,8974,0.22565,44.87,2.0892293453216553,1.8289056354165076,1.6892153762309488,1.981454412184001,0.001,0.001,95.19904454052448,1.994584321975708,1.987154483795166,1.0110836029052734,0.5078612196650487,1.9595715999603271,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.0004768508661072701,-0.006856794003397226,4.3301391997374594e-05,1.9595715999603271,1.7439229488372803,2.0389983654022217,1.3195828199386597,1.0233850479125977,1.244560956954956,1.1846174001693726,0.7264353036880493,0.0012422808213159442,0.11989002674818039,0.0
18500,18500,92.5,0.4625,train_W,18500,S,True,False,True,9294,9206,0.23235,46.03,3.57253360748291,1.9134534962177276,1.8016279890243687,2.042631237285918,0.001,0.001,97.93551798351109,1.994584321975708,1.9869643449783325,1.011109709739685,0.5078986324294881,1.9593292474746704,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.0004922767402604222,-0.006856794003397226,1.5077018360898364e-05,1.9593292474746704,1.7438246011734009,2.038886070251465,1.3194650411605835,1.023483157157898,1.2444490194320679,1.1847095489501953,0.7267993092536926,0.0012413079384714365,0.11984612792730331,0.0
19000,19000,95.0,0.475,train_W,19000,Sprime,True,False,True,9575,9425,0.239375,47.125,1.787752628326416,1.9164791803508996,1.7954094171577077,2.07182440161705,0.001,0.001,100.65297655202448,1.994584321975708,1.9867807626724243,1.011132001876831,0.5079332955449483,1.9591010808944702,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.0005053108325228095,-0.006856794003397226,-1.0685157576517668e-05,1.9591010808944702,1.7437223196029663,2.038776397705078,1.319345235824585,1.0235624313354492,1.2445085048675537,1.1847028732299805,0.7267459630966187,0.0012410155031830072,0.11987225711345673,0.0
19500,19500,97.5,0.4875,train_W,19500,S,True,False,True,9836,9664,0.2459,48.32,1.3538424968719482,1.8400109381973744,1.7238376450607147,1.9668780072713,0.001,0.001,103.37602349556983,1.994584321975708,1.986607313156128,1.0111536979675293,0.5079663680563562,1.9588842391967773,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.0005204634508118033,-0.006856794003397226,-3.898096110788174e-05,1.9588842391967773,1.7436258792877197,2.038668632507324,1.3192318677902222,1.0236340761184692,1.244330644607544,1.1850073337554932,0.7262231111526489,0.0012413925724104047,0.11994422227144241,0.0
20000,20000,100.0,0.5,train_W,20000,S,True,False,True,10079,9921,0.251975,49.605,1.8553866147994995,1.8637714844346047,1.6640929905965987,2.0525725505927195,0.001,0.001,106.10363264009356,1.994584321975708,1.9864327907562256,1.0111769437789917,0.5080003601670136,1.9586632251739502,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.0005393355386331677,-0.006856794003397226,-6.334228237392381e-05,1.9586632251739502,1.7435306310653687,2.0385565757751465,1.3191189765930176,1.0236765146255493,1.2444250583648682,1.184826135635376,0.7265160083770752,0.0012394508812576532,0.11989549547433853,0.0
20500,20500,102.5,0.5125,train_W,20500,Sprime,True,False,True,10319,10181,0.257975,50.905,2.8462560176849365,1.91241748970747,1.6977459819366534,2.110575804572839,0.001,0.001,108.83989874646068,1.994584321975708,1.9862550497055054,1.0111957788467407,0.5080325518779798,1.958447813987732,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.0005540541606023908,-0.006856794003397226,-9.18179503059946e-05,1.958447813987732,1.7434380054473877,2.0384607315063477,1.3190115690231323,1.0237417221069336,1.244357943534851,1.1845208406448364,0.726518452167511,0.0012386844027787447,0.11989132314920425,0.0
21000,21000,105.0,0.525,train_W,21000,Sprime,True,False,True,10563,10437,0.264075,52.185,0.6044971346855164,1.919029507726431,1.8302709348499775,2.0036275224993005,0.001,0.001,111.50135492347181,1.994584321975708,1.9860683679580688,1.0112189054489136,0.5080680472660256,1.9582148790359497,0.9436385631561279,1.1904999017715454,0.01875934563577175,0.017699058428111432,2.307039927896056,0.0005717481253668666,-0.006856794003397226,-0.00011830882431240752,1.9582148790359497,1.743334174156189,2.0383448600769043,1.318890929222107,1.0237950086593628,1.2444913387298584,1.1847178936004639,0.7263805866241455,0.0012385350419208407,0.11991745233535767,0.0
